"","id","date","tavg"
"720","RSM00028661",2003-12-21,-110
"721","RSM00028661",2003-12-22,-76
"722","RSM00028661",2003-12-23,-51
"723","RSM00028661",2003-12-24,-46
"724","RSM00028661",2003-12-25,-92
"725","RSM00028661",2003-12-26,-131
"726","RSM00028661",2003-12-27,-88
"727","RSM00028661",2003-12-28,-95
"728","RSM00028661",2003-12-29,-83
"729","RSM00028661",2003-12-30,-71
"730","RSM00028661",2003-12-31,-58
"731","RSM00028661",2004-01-01,-37
"732","RSM00028661",2004-01-02,-80
"733","RSM00028661",2004-01-03,-125
"734","RSM00028661",2004-01-04,-119
"735","RSM00028661",2004-01-05,-151
"736","RSM00028661",2004-01-06,-107
"737","RSM00028661",2004-01-07,-109
"738","RSM00028661",2004-01-08,-143
"739","RSM00028661",2004-01-09,-207
"740","RSM00028661",2004-01-10,-132
"741","RSM00028661",2004-01-11,-99
"742","RSM00028661",2004-01-12,-128
"743","RSM00028661",2004-01-13,-172
"744","RSM00028661",2004-01-14,-173
"745","RSM00028661",2004-01-15,-197
"746","RSM00028661",2004-01-16,-205
"747","RSM00028661",2004-01-17,-195
"748","RSM00028661",2004-01-18,-154
"749","RSM00028661",2004-01-19,-100
"750","RSM00028661",2004-01-20,-146
"751","RSM00028661",2004-01-21,-79
"752","RSM00028661",2004-01-22,-54
"753","RSM00028661",2004-01-23,-72
"754","RSM00028661",2004-01-24,-145
"755","RSM00028661",2004-01-25,-91
"756","RSM00028661",2004-01-26,-93
"757","RSM00028661",2004-01-27,-123
"758","RSM00028661",2004-01-28,-80
"759","RSM00028661",2004-01-29,-126
"760","RSM00028661",2004-01-30,-159
"761","RSM00028661",2004-01-31,-158
"762","RSM00028661",2004-02-01,-114
"763","RSM00028661",2004-02-02,-97
"764","RSM00028661",2004-02-03,-65
"765","RSM00028661",2004-02-04,-128
"766","RSM00028661",2004-02-05,-156
"767","RSM00028661",2004-02-06,-167
"768","RSM00028661",2004-02-07,-141
"769","RSM00028661",2004-02-08,-106
"770","RSM00028661",2004-02-09,-25
"771","RSM00028661",2004-02-10,-62
"772","RSM00028661",2004-02-11,-105
"773","RSM00028661",2004-02-12,-100
"774","RSM00028661",2004-02-13,-112
"775","RSM00028661",2004-02-14,-85
"776","RSM00028661",2004-02-15,-109
"777","RSM00028661",2004-02-16,-176
"778","RSM00028661",2004-02-17,-236
"779","RSM00028661",2004-02-18,-247
"780","RSM00028661",2004-02-19,-167
"781","RSM00028661",2004-02-20,-229
"782","RSM00028661",2004-02-21,-226
"783","RSM00028661",2004-02-22,-71
"784","RSM00028661",2004-02-23,-62
"785","RSM00028661",2004-02-24,-51
"786","RSM00028661",2004-02-25,-63
"787","RSM00028661",2004-02-26,-72
"788","RSM00028661",2004-02-27,-26
"789","RSM00028661",2004-02-28,-17
"790","RSM00028661",2004-02-29,-28
"791","RSM00028661",2004-03-01,-62
"792","RSM00028661",2004-03-02,-73
"793","RSM00028661",2004-03-03,-74
"794","RSM00028661",2004-03-04,-93
"795","RSM00028661",2004-03-05,-92
"796","RSM00028661",2004-03-06,16
"797","RSM00028661",2004-03-07,-50
"798","RSM00028661",2004-03-08,-76
"799","RSM00028661",2004-03-09,-67
"800","RSM00028661",2004-03-10,-63
"801","RSM00028661",2004-03-11,-44
"802","RSM00028661",2004-03-12,-104
"803","RSM00028661",2004-03-13,-169
"804","RSM00028661",2004-03-14,-122
"805","RSM00028661",2004-03-15,-100
"806","RSM00028661",2004-03-16,-59
"807","RSM00028661",2004-03-17,-60
"808","RSM00028661",2004-03-18,-78
"809","RSM00028661",2004-03-19,-50
"810","RSM00028661",2004-03-20,-15
"811","RSM00028661",2004-03-21,1
"812","RSM00028661",2004-03-22,-6
"813","RSM00028661",2004-03-23,-21
"814","RSM00028661",2004-03-24,-112
"815","RSM00028661",2004-03-25,-116
"816","RSM00028661",2004-03-26,-97
"817","RSM00028661",2004-03-27,-82
"818","RSM00028661",2004-03-28,6
"819","RSM00028661",2004-03-29,29
"820","RSM00028661",2004-03-30,32
"821","RSM00028661",2004-03-31,12
"822","RSM00028661",2004-04-01,38
"823","RSM00028661",2004-04-02,21
"824","RSM00028661",2004-04-03,62
"825","RSM00028661",2004-04-04,72
"826","RSM00028661",2004-04-05,-12
"827","RSM00028661",2004-04-06,-30
"828","RSM00028661",2004-04-07,-25
"829","RSM00028661",2004-04-08,-51
"830","RSM00028661",2004-04-09,-52
"831","RSM00028661",2004-04-10,-8
"832","RSM00028661",2004-04-11,44
"833","RSM00028661",2004-04-12,63
"834","RSM00028661",2004-04-13,41
"835","RSM00028661",2004-04-14,51
"836","RSM00028661",2004-04-15,-10
"837","RSM00028661",2004-04-16,-9
"838","RSM00028661",2004-04-17,19
"839","RSM00028661",2004-04-18,-12
"840","RSM00028661",2004-04-19,23
"841","RSM00028661",2004-04-20,35
"842","RSM00028661",2004-04-21,11
"843","RSM00028661",2004-04-22,18
"844","RSM00028661",2004-04-23,39
"845","RSM00028661",2004-04-24,9
"846","RSM00028661",2004-04-25,-23
"847","RSM00028661",2004-04-26,-19
"848","RSM00028661",2004-04-27,6
"849","RSM00028661",2004-04-28,36
"850","RSM00028661",2004-04-29,86
"851","RSM00028661",2004-04-30,91
"852","RSM00028661",2004-05-01,170
"853","RSM00028661",2004-05-02,177
"854","RSM00028661",2004-05-03,185
"855","RSM00028661",2004-05-04,104
"856","RSM00028661",2004-05-05,43
"857","RSM00028661",2004-05-06,38
"858","RSM00028661",2004-05-07,61
"859","RSM00028661",2004-05-08,116
"860","RSM00028661",2004-05-09,96
"861","RSM00028661",2004-05-10,175
"862","RSM00028661",2004-05-11,192
"863","RSM00028661",2004-05-12,207
"864","RSM00028661",2004-05-13,231
"865","RSM00028661",2004-05-14,256
"866","RSM00028661",2004-05-15,271
"867","RSM00028661",2004-05-16,271
"868","RSM00028661",2004-05-17,282
"869","RSM00028661",2004-05-18,216
"870","RSM00028661",2004-05-19,110
"871","RSM00028661",2004-05-20,134
"872","RSM00028661",2004-05-21,151
"873","RSM00028661",2004-05-22,169
"874","RSM00028661",2004-05-23,125
"875","RSM00028661",2004-05-24,146
"876","RSM00028661",2004-05-25,146
"877","RSM00028661",2004-05-26,165
"878","RSM00028661",2004-05-27,186
"879","RSM00028661",2004-05-28,207
"880","RSM00028661",2004-05-29,217
"881","RSM00028661",2004-05-30,202
"882","RSM00028661",2004-05-31,181
"883","RSM00028661",2004-06-01,222
"884","RSM00028661",2004-06-02,250
"885","RSM00028661",2004-06-03,267
"886","RSM00028661",2004-06-04,216
"887","RSM00028661",2004-06-05,113
"888","RSM00028661",2004-06-06,82
"889","RSM00028661",2004-06-07,115
"890","RSM00028661",2004-06-08,168
"891","RSM00028661",2004-06-09,190
"892","RSM00028661",2004-06-10,218
"893","RSM00028661",2004-06-11,240
"894","RSM00028661",2004-06-12,249
"895","RSM00028661",2004-06-13,175
"896","RSM00028661",2004-06-14,137
"897","RSM00028661",2004-06-15,161
"898","RSM00028661",2004-06-16,156
"899","RSM00028661",2004-06-17,197
"900","RSM00028661",2004-06-18,242
"901","RSM00028661",2004-06-19,204
"902","RSM00028661",2004-06-20,183
"903","RSM00028661",2004-06-21,184
"904","RSM00028661",2004-06-22,183
"905","RSM00028661",2004-06-23,176
"906","RSM00028661",2004-06-24,204
"907","RSM00028661",2004-06-25,192
"908","RSM00028661",2004-06-26,217
"909","RSM00028661",2004-06-27,191
"910","RSM00028661",2004-06-28,200
"911","RSM00028661",2004-06-29,201
"912","RSM00028661",2004-06-30,223
"913","RSM00028661",2004-07-01,237
"914","RSM00028661",2004-07-02,208
"915","RSM00028661",2004-07-03,152
"916","RSM00028661",2004-07-04,146
"917","RSM00028661",2004-07-05,196
"918","RSM00028661",2004-07-06,214
"919","RSM00028661",2004-07-07,220
"920","RSM00028661",2004-07-08,204
"921","RSM00028661",2004-07-09,177
"922","RSM00028661",2004-07-10,187
"923","RSM00028661",2004-07-11,177
"924","RSM00028661",2004-07-12,213
"925","RSM00028661",2004-07-13,220
"926","RSM00028661",2004-07-14,230
"927","RSM00028661",2004-07-15,232
"928","RSM00028661",2004-07-16,245
"929","RSM00028661",2004-07-17,251
"930","RSM00028661",2004-07-18,271
"931","RSM00028661",2004-07-19,260
"932","RSM00028661",2004-07-20,228
"933","RSM00028661",2004-07-21,229
"934","RSM00028661",2004-07-22,237
"935","RSM00028661",2004-07-23,224
"936","RSM00028661",2004-07-24,241
"937","RSM00028661",2004-07-25,251
"938","RSM00028661",2004-07-26,232
"939","RSM00028661",2004-07-27,247
"940","RSM00028661",2004-07-28,219
"941","RSM00028661",2004-07-29,182
"942","RSM00028661",2004-07-30,193
"943","RSM00028661",2004-07-31,194
"944","RSM00028661",2004-08-01,199
"945","RSM00028661",2004-08-02,185
"946","RSM00028661",2004-08-03,155
"947","RSM00028661",2004-08-04,148
"948","RSM00028661",2004-08-05,159
"949","RSM00028661",2004-08-06,174
"950","RSM00028661",2004-08-07,171
"951","RSM00028661",2004-08-08,197
"952","RSM00028661",2004-08-09,212
"953","RSM00028661",2004-08-10,186
"954","RSM00028661",2004-08-11,161
"955","RSM00028661",2004-08-12,182
"956","RSM00028661",2004-08-13,141
"957","RSM00028661",2004-08-14,179
"958","RSM00028661",2004-08-15,157
"959","RSM00028661",2004-08-16,216
"960","RSM00028661",2004-08-17,162
"961","RSM00028661",2004-08-18,165
"962","RSM00028661",2004-08-19,173
"963","RSM00028661",2004-08-20,180
"964","RSM00028661",2004-08-21,132
"965","RSM00028661",2004-08-22,127
"966","RSM00028661",2004-08-23,199
"967","RSM00028661",2004-08-24,205
"968","RSM00028661",2004-08-25,241
"969","RSM00028661",2004-08-26,222
"970","RSM00028661",2004-08-27,205
"971","RSM00028661",2004-08-28,143
"972","RSM00028661",2004-08-29,127
"973","RSM00028661",2004-08-30,111
"974","RSM00028661",2004-08-31,121
"975","RSM00028661",2004-09-01,150
"976","RSM00028661",2004-09-02,141
"977","RSM00028661",2004-09-03,158
"978","RSM00028661",2004-09-04,109
"979","RSM00028661",2004-09-05,73
"980","RSM00028661",2004-09-06,67
"981","RSM00028661",2004-09-07,69
"982","RSM00028661",2004-09-08,103
"983","RSM00028661",2004-09-09,114
"984","RSM00028661",2004-09-10,130
"985","RSM00028661",2004-09-11,91
"986","RSM00028661",2004-09-12,103
"987","RSM00028661",2004-09-13,95
"988","RSM00028661",2004-09-14,117
"989","RSM00028661",2004-09-15,148
"990","RSM00028661",2004-09-16,147
"991","RSM00028661",2004-09-17,164
"992","RSM00028661",2004-09-18,172
"993","RSM00028661",2004-09-19,109
"994","RSM00028661",2004-09-20,76
"995","RSM00028661",2004-09-21,90
"996","RSM00028661",2004-09-22,91
"997","RSM00028661",2004-09-23,119
"998","RSM00028661",2004-09-24,153
"999","RSM00028661",2004-09-25,137
"1000","RSM00028661",2004-09-26,124
"1001","RSM00028661",2004-09-27,87
"1002","RSM00028661",2004-09-28,91
"1003","RSM00028661",2004-09-29,129
"1004","RSM00028661",2004-09-30,159
"1005","RSM00028661",2004-10-01,135
"1006","RSM00028661",2004-10-02,126
"1007","RSM00028661",2004-10-03,80
"1008","RSM00028661",2004-10-04,70
"1009","RSM00028661",2004-10-05,53
"1010","RSM00028661",2004-10-06,3
"1011","RSM00028661",2004-10-07,14
"1012","RSM00028661",2004-10-08,76
"1013","RSM00028661",2004-10-09,98
"1014","RSM00028661",2004-10-10,93
"1015","RSM00028661",2004-10-11,122
"1016","RSM00028661",2004-10-12,75
"1017","RSM00028661",2004-10-13,7
"1018","RSM00028661",2004-10-14,-7
"1019","RSM00028661",2004-10-15,-3
"1020","RSM00028661",2004-10-16,21
"1021","RSM00028661",2004-10-17,-13
"1022","RSM00028661",2004-10-18,-8
"1023","RSM00028661",2004-10-19,34
"1024","RSM00028661",2004-10-20,8
"1025","RSM00028661",2004-10-21,-6
"1026","RSM00028661",2004-10-22,-36
"1027","RSM00028661",2004-10-23,-2
"1028","RSM00028661",2004-10-24,34
"1029","RSM00028661",2004-10-25,46
"1030","RSM00028661",2004-10-26,21
"1031","RSM00028661",2004-10-27,-22
"1032","RSM00028661",2004-10-28,0
"1033","RSM00028661",2004-10-29,54
"1034","RSM00028661",2004-10-30,27
"1035","RSM00028661",2004-10-31,-18
"1036","RSM00028661",2004-11-01,-39
"1037","RSM00028661",2004-11-02,-21
"1038","RSM00028661",2004-11-03,-5
"1039","RSM00028661",2004-11-04,-3
"1040","RSM00028661",2004-11-05,-12
"1041","RSM00028661",2004-11-06,-39
"1042","RSM00028661",2004-11-07,-77
"1043","RSM00028661",2004-11-08,-26
"1044","RSM00028661",2004-11-09,14
"1045","RSM00028661",2004-11-10,17
"1046","RSM00028661",2004-11-11,17
"1047","RSM00028661",2004-11-12,14
"1048","RSM00028661",2004-11-13,-17
"1049","RSM00028661",2004-11-14,8
"1050","RSM00028661",2004-11-15,7
"1051","RSM00028661",2004-11-16,-5
"1052","RSM00028661",2004-11-17,18
"1053","RSM00028661",2004-11-18,52
"1054","RSM00028661",2004-11-19,-17
"1055","RSM00028661",2004-11-20,9
"1056","RSM00028661",2004-11-21,12
"1057","RSM00028661",2004-11-22,13
"1058","RSM00028661",2004-11-23,-16
"1059","RSM00028661",2004-11-24,-6
"1060","RSM00028661",2004-11-25,-35
"1061","RSM00028661",2004-11-26,-11
"1062","RSM00028661",2004-11-27,-79
"1063","RSM00028661",2004-11-28,-88
"1064","RSM00028661",2004-11-29,-152
"1065","RSM00028661",2004-11-30,-184
"1066","RSM00028661",2004-12-01,-196
"1067","RSM00028661",2004-12-02,-240
"1068","RSM00028661",2004-12-03,-226
"1069","RSM00028661",2004-12-04,-146
"1070","RSM00028661",2004-12-05,-34
"1071","RSM00028661",2004-12-06,-200
"1072","RSM00028661",2004-12-07,-198
"1073","RSM00028661",2004-12-08,-169
"1074","RSM00028661",2004-12-09,-164
"1075","RSM00028661",2004-12-10,-23
"1076","RSM00028661",2004-12-11,-56
"1077","RSM00028661",2004-12-12,-118
"1078","RSM00028661",2004-12-13,-77
"1079","RSM00028661",2004-12-14,-110
"1080","RSM00028661",2004-12-15,-139
"1081","RSM00028661",2004-12-16,-109
"1082","RSM00028661",2004-12-17,-152
"1083","RSM00028661",2004-12-18,-222
"1084","RSM00028661",2004-12-19,-243
"1085","RSM00028661",2004-12-20,-189
"1086","RSM00028661",2004-12-21,-121
"1087","RSM00028661",2004-12-22,-228
"1088","RSM00028661",2004-12-23,-253
"1089","RSM00028661",2004-12-24,-179
"1090","RSM00028661",2004-12-25,-206
"1091","RSM00028661",2004-12-26,-163
"1092","RSM00028661",2004-12-27,-117
"1093","RSM00028661",2004-12-28,-83
"1094","RSM00028661",2004-12-29,-51
"1095","RSM00028661",2004-12-30,-64
"1096","RSM00028661",2004-12-31,-125
"1097","RSM00028661",2005-01-01,-194
"1098","RSM00028661",2005-01-02,-119
"1099","RSM00028661",2005-01-03,-97
"1100","RSM00028661",2005-01-04,-158
"1101","RSM00028661",2005-01-05,-166
"1102","RSM00028661",2005-01-06,-127
"1103","RSM00028661",2005-01-07,-167
"1104","RSM00028661",2005-01-08,-158
"1105","RSM00028661",2005-01-09,-102
"1106","RSM00028661",2005-01-10,-12
"1107","RSM00028661",2005-01-11,-36
"1108","RSM00028661",2005-01-12,-31
"1109","RSM00028661",2005-01-13,-64
"1110","RSM00028661",2005-01-14,-95
"1111","RSM00028661",2005-01-15,-151
"1112","RSM00028661",2005-01-16,-140
"1113","RSM00028661",2005-01-17,-79
"1114","RSM00028661",2005-01-18,-99
"1115","RSM00028661",2005-01-19,-176
"1116","RSM00028661",2005-01-20,-216
"1117","RSM00028661",2005-01-21,-133
"1118","RSM00028661",2005-01-22,-132
"1119","RSM00028661",2005-01-23,-185
"1120","RSM00028661",2005-01-24,-207
"1121","RSM00028661",2005-01-25,-288
"1122","RSM00028661",2005-01-26,-216
"1123","RSM00028661",2005-01-27,-240
"1124","RSM00028661",2005-01-28,-252
"1125","RSM00028661",2005-01-29,-210
"1126","RSM00028661",2005-01-30,-241
"1127","RSM00028661",2005-01-31,-225
"1128","RSM00028661",2005-02-01,-235
"1129","RSM00028661",2005-02-02,-214
"1130","RSM00028661",2005-02-03,-201
"1131","RSM00028661",2005-02-04,-223
"1132","RSM00028661",2005-02-05,-221
"1133","RSM00028661",2005-02-06,-206
"1134","RSM00028661",2005-02-07,-116
"1135","RSM00028661",2005-02-08,-155
"1136","RSM00028661",2005-02-09,-165
"1137","RSM00028661",2005-02-10,-160
"1138","RSM00028661",2005-02-11,-205
"1139","RSM00028661",2005-02-12,-230
"1140","RSM00028661",2005-02-13,-236
"1141","RSM00028661",2005-02-14,-241
"1142","RSM00028661",2005-02-15,-237
"1143","RSM00028661",2005-02-16,-223
"1144","RSM00028661",2005-02-17,-126
"1145","RSM00028661",2005-02-18,-106
"1146","RSM00028661",2005-02-19,-156
"1147","RSM00028661",2005-02-20,-236
"1148","RSM00028661",2005-02-21,-192
"1149","RSM00028661",2005-02-22,-241
"1150","RSM00028661",2005-02-23,-212
"1151","RSM00028661",2005-02-24,-162
"1152","RSM00028661",2005-02-25,-167
"1153","RSM00028661",2005-02-26,-175
"1154","RSM00028661",2005-02-27,-174
"1155","RSM00028661",2005-02-28,-128
"1156","RSM00028661",2005-03-01,-35
"1157","RSM00028661",2005-03-02,0
"1158","RSM00028661",2005-03-03,-95
"1159","RSM00028661",2005-03-04,-140
"1160","RSM00028661",2005-03-05,-158
"1161","RSM00028661",2005-03-06,-88
"1162","RSM00028661",2005-03-07,-63
"1163","RSM00028661",2005-03-08,-74
"1164","RSM00028661",2005-03-09,-74
"1165","RSM00028661",2005-03-10,-72
"1166","RSM00028661",2005-03-11,-28
"1167","RSM00028661",2005-03-12,-79
"1168","RSM00028661",2005-03-13,-58
"1169","RSM00028661",2005-03-14,-61
"1170","RSM00028661",2005-03-15,-14
"1171","RSM00028661",2005-03-16,9
"1172","RSM00028661",2005-03-17,-37
"1173","RSM00028661",2005-03-18,-51
"1174","RSM00028661",2005-03-19,-32
"1175","RSM00028661",2005-03-20,1
"1176","RSM00028661",2005-03-21,-5
"1177","RSM00028661",2005-03-22,-54
"1178","RSM00028661",2005-03-23,-41
"1179","RSM00028661",2005-03-24,-53
"1180","RSM00028661",2005-03-25,-77
"1181","RSM00028661",2005-03-26,-52
"1182","RSM00028661",2005-03-27,-59
"1183","RSM00028661",2005-03-28,5
"1184","RSM00028661",2005-03-29,-43
"1185","RSM00028661",2005-03-30,-50
"1186","RSM00028661",2005-03-31,-94
"1187","RSM00028661",2005-04-01,-92
"1188","RSM00028661",2005-04-02,-77
"1189","RSM00028661",2005-04-03,-38
"1190","RSM00028661",2005-04-04,-39
"1191","RSM00028661",2005-04-05,-88
"1192","RSM00028661",2005-04-06,-56
"1193","RSM00028661",2005-04-07,26
"1194","RSM00028661",2005-04-08,33
"1195","RSM00028661",2005-04-09,7
"1196","RSM00028661",2005-04-10,35
"1197","RSM00028661",2005-04-11,48
"1198","RSM00028661",2005-04-12,33
"1199","RSM00028661",2005-04-13,28
"1200","RSM00028661",2005-04-14,8
"1201","RSM00028661",2005-04-15,53
"1202","RSM00028661",2005-04-16,39
"1203","RSM00028661",2005-04-17,71
"1204","RSM00028661",2005-04-18,98
"1205","RSM00028661",2005-04-19,112
"1206","RSM00028661",2005-04-20,94
"1207","RSM00028661",2005-04-21,136
"1208","RSM00028661",2005-04-22,136
"1209","RSM00028661",2005-04-23,145
"1210","RSM00028661",2005-04-24,181
"1211","RSM00028661",2005-04-25,200
"1212","RSM00028661",2005-04-26,128
"1213","RSM00028661",2005-04-27,92
"1214","RSM00028661",2005-04-28,66
"1215","RSM00028661",2005-04-29,83
"1216","RSM00028661",2005-04-30,88
"1217","RSM00028661",2005-05-01,79
"1218","RSM00028661",2005-05-02,65
"1219","RSM00028661",2005-05-03,112
"1220","RSM00028661",2005-05-04,152
"1221","RSM00028661",2005-05-05,149
"1222","RSM00028661",2005-05-06,157
"1223","RSM00028661",2005-05-07,86
"1224","RSM00028661",2005-05-08,90
"1225","RSM00028661",2005-05-09,88
"1226","RSM00028661",2005-05-10,126
"1227","RSM00028661",2005-05-11,138
"1228","RSM00028661",2005-05-12,163
"1229","RSM00028661",2005-05-13,178
"1230","RSM00028661",2005-05-14,206
"1231","RSM00028661",2005-05-15,217
"1232","RSM00028661",2005-05-16,221
"1233","RSM00028661",2005-05-17,213
"1234","RSM00028661",2005-05-18,204
"1235","RSM00028661",2005-05-19,195
"1236","RSM00028661",2005-05-20,209
"1237","RSM00028661",2005-05-21,201
"1238","RSM00028661",2005-05-22,127
"1239","RSM00028661",2005-05-23,121
"1240","RSM00028661",2005-05-24,141
"1241","RSM00028661",2005-05-25,153
"1242","RSM00028661",2005-05-26,140
"1243","RSM00028661",2005-05-27,167
"1244","RSM00028661",2005-05-28,155
"1245","RSM00028661",2005-05-29,145
"1246","RSM00028661",2005-05-30,106
"1247","RSM00028661",2005-05-31,111
"1248","RSM00028661",2005-06-01,99
"1249","RSM00028661",2005-06-02,123
"1250","RSM00028661",2005-06-03,206
"1251","RSM00028661",2005-06-04,247
"1252","RSM00028661",2005-06-05,247
"1253","RSM00028661",2005-06-06,240
"1254","RSM00028661",2005-06-07,175
"1255","RSM00028661",2005-06-08,185
"1256","RSM00028661",2005-06-09,199
"1257","RSM00028661",2005-06-10,182
"1258","RSM00028661",2005-06-11,220
"1259","RSM00028661",2005-06-12,207
"1260","RSM00028661",2005-06-13,208
"1261","RSM00028661",2005-06-14,178
"1262","RSM00028661",2005-06-15,200
"1263","RSM00028661",2005-06-16,188
"1264","RSM00028661",2005-06-17,143
"1265","RSM00028661",2005-06-18,140
"1266","RSM00028661",2005-06-19,158
"1267","RSM00028661",2005-06-20,150
"1268","RSM00028661",2005-06-21,228
"1269","RSM00028661",2005-06-22,221
"1270","RSM00028661",2005-06-23,196
"1271","RSM00028661",2005-06-24,176
"1272","RSM00028661",2005-06-25,129
"1273","RSM00028661",2005-06-26,173
"1274","RSM00028661",2005-06-27,185
"1275","RSM00028661",2005-06-28,203
"1276","RSM00028661",2005-06-29,216
"1277","RSM00028661",2005-06-30,236
"1278","RSM00028661",2005-07-01,220
"1279","RSM00028661",2005-07-02,221
"1280","RSM00028661",2005-07-03,217
"1281","RSM00028661",2005-07-04,203
"1282","RSM00028661",2005-07-05,180
